Date,Open,High,Low,Close,Adj Close,Volume
2018-10-04,650.0999755859375,654.6500244140625,632.0999755859375,638.4000244140625,626.5552368164062,1736407
2018-10-05,635.2999877929688,649.5499877929688,631.0,636.6500244140625,624.8377685546875,1806150
2018-10-08,636.5999755859375,642.6500244140625,628.4500122070312,638.7999877929688,626.94775390625,1564640
2018-10-09,639.5,643.0999755859375,625.25,639.3499755859375,627.487548828125,1535781
2018-10-10,639.3499755859375,651.0,633.2999877929688,639.5999755859375,627.73291015625,1881053
2018-10-11,627.5,633.7999877929688,613.0499877929688,616.2000122070312,604.7671508789062,1707508
2018-10-12,620.0,627.2000122070312,612.5999755859375,622.9000244140625,611.3428344726562,2085360
2018-10-15,623.0,649.7999877929688,618.0499877929688,647.8499755859375,635.829833984375,2666868
2018-10-16,647.8499755859375,651.6500244140625,637.3499755859375,639.75,627.8801879882812,1510216
2018-10-17,644.9000244140625,646.0,637.0,640.4500122070312,628.5671997070312,1280980
2018-10-19,640.2999877929688,645.5499877929688,626.0999755859375,633.7999877929688,622.0405883789062,2267774
2018-10-22,635.2000122070312,640.6500244140625,626.8499755859375,629.6500244140625,617.9675903320312,1399755
2018-10-23,628.7999877929688,632.0,616.0,622.3499755859375,610.8029174804688,1370461
2018-10-24,625.5,635.0,615.5999755859375,621.2999877929688,609.7725219726562,987144
2018-10-25,618.5499877929688,624.0,605.1500244140625,609.0,597.7007446289062,5739386
2018-10-26,609.2000122070312,612.3499755859375,598.6500244140625,603.7000122070312,592.4990234375,1935618
2018-10-29,602.3499755859375,638.2000122070312,601.4500122070312,635.1500244140625,623.365478515625,1614423
2018-10-30,636.0,636.7000122070312,608.0999755859375,610.3499755859375,599.0256958007812,2418471
2018-10-31,612.0,631.75,606.2999877929688,629.25,617.5750122070312,2305046
2018-11-01,630.0,631.9500122070312,614.0,615.4000244140625,603.9819946289062,1442392
2018-11-02,619.9500122070312,619.9500122070312,605.5,607.0999755859375,595.8359375,1566053
2018-11-05,607.4000244140625,617.5,557.0999755859375,563.0499877929688,552.6033325195312,12941350
2018-11-06,555.0,555.0,527.3499755859375,530.7999877929688,520.9515991210938,16941828
2018-11-07,536.0,536.0,532.0999755859375,533.3499755859375,523.4542846679688,698244
2018-11-09,535.5,535.7999877929688,524.0,526.9500122070312,517.173095703125,6125274
2018-11-12,530.0,541.9000244140625,529.0499877929688,531.8499755859375,521.982177734375,7669697
2018-11-13,534.0,534.0,526.5,528.0999755859375,518.3016357421875,2410643
2018-11-14,530.5999755859375,532.5999755859375,517.0,519.5499877929688,509.9103088378906,2740756
2018-11-15,521.9000244140625,525.0,514.4500122070312,519.1500244140625,509.5177917480469,2661535
2018-11-16,521.7000122070312,534.0,521.0999755859375,530.5999755859375,520.7553100585938,3483625
2018-11-19,535.0,536.0,523.9500122070312,528.25,518.4489135742188,1913914
2018-11-20,528.0,529.8499755859375,518.6500244140625,520.7000122070312,511.0390319824219,1707971
2018-11-21,522.7999877929688,528.0499877929688,521.2999877929688,522.1500244140625,512.462158203125,1749806
2018-11-22,523.0,525.0,511.75,517.9500122070312,508.3400573730469,2045318
2018-11-26,520.0,523.75,512.7999877929688,522.0999755859375,512.4130249023438,1728468
2018-11-27,526.0,526.9500122070312,513.0499877929688,517.6500244140625,508.0456237792969,2100159
2018-11-28,519.2000122070312,523.9500122070312,513.5999755859375,515.2999877929688,505.73919677734375,2003272
2018-11-29,518.0,526.4000244140625,516.0,524.7000122070312,514.96484375,2799578
2018-11-30,528.0,542.0,527.0,540.8499755859375,530.8151245117188,3855382
2018-12-03,542.0,545.4000244140625,534.0999755859375,535.7999877929688,525.8588256835938,2033213
2018-12-04,536.0,549.0,535.0499877929688,546.4500122070312,536.311279296875,3400053
2018-12-05,546.0,548.9000244140625,525.2999877929688,528.4500122070312,518.6452026367188,2192065
2018-12-06,528.0,528.0,511.0,515.2999877929688,505.73919677734375,2562048
2018-12-07,520.0,530.6500244140625,512.0,513.5999755859375,504.07073974609375,3503808
2018-12-10,509.8999938964844,514.8499755859375,503.1000061035156,512.5499877929688,503.04022216796875,2201377
2018-12-11,503.0,523.9500122070312,503.0,518.7000122070312,509.0761413574219,2326059
2018-12-12,522.9000244140625,534.2999877929688,521.0999755859375,531.2999877929688,521.4423828125,1683131
2018-12-13,532.0,533.7999877929688,519.2000122070312,527.0,517.2221069335938,2234487
2018-12-14,528.3499755859375,533.7999877929688,516.6500244140625,521.75,512.0695190429688,1950888
2018-12-17,524.0,529.3499755859375,520.7000122070312,523.6500244140625,513.9342651367188,1196871
2018-12-18,524.0,527.0,520.0499877929688,522.9000244140625,513.1983032226562,1628240
2018-12-19,524.0,528.5999755859375,522.5499877929688,524.75,515.0138549804688,1241000
2018-12-20,523.7000122070312,526.0,515.4000244140625,520.25,510.5973205566406,2074097
2018-12-21,521.0,523.9500122070312,514.2999877929688,516.6500244140625,507.06414794921875,1758710
2018-12-24,518.7999877929688,520.7999877929688,513.0,518.7999877929688,509.1742248535156,1214348
2018-12-26,515.5999755859375,519.0,507.29998779296875,514.2999877929688,504.75775146484375,1318560
2018-12-27,518.9000244140625,521.0,514.0,517.9000244140625,508.29095458984375,1351636
2018-12-28,514.2999877929688,525.3499755859375,514.2999877929688,522.0,512.3148803710938,1933464
2018-12-31,522.0,526.0,517.2000122070312,519.5,509.8612365722656,1897948
2019-01-01,520.0,524.0,518.6500244140625,523.0499877929688,513.3453979492188,1361809
2019-01-02,521.9000244140625,522.5,513.1500244140625,514.5499877929688,505.00311279296875,1243067
2019-01-03,516.5,520.5,511.20001220703125,512.4000244140625,502.89300537109375,2086150
2019-01-04,513.0,514.9000244140625,508.04998779296875,512.7999877929688,503.28558349609375,1651456
2019-01-07,516.0,517.75,510.29998779296875,514.0499877929688,504.5123596191406,1168002
2019-01-08,516.0,517.2000122070312,511.25,513.6500244140625,504.1198425292969,1765015
2019-01-09,515.5499877929688,516.75,507.5,510.1000061035156,500.63568115234375,1929305
2019-01-10,509.0,514.9000244140625,509.0,513.25,503.72723388671875,1252439
2019-01-11,513.4000244140625,519.0,508.25,510.20001220703125,500.73382568359375,2051418
2019-01-14,510.20001220703125,514.0,505.6000061035156,511.95001220703125,502.45135498046875,1472415
2019-01-15,514.5,515.3499755859375,509.5,514.9500122070312,505.39569091796875,1177377
2019-01-16,515.0,515.9500122070312,509.0,511.5,502.00970458984375,1446921
2019-01-17,512.5,514.9500122070312,507.6000061035156,509.6000061035156,500.14495849609375,1598184
2019-01-18,510.20001220703125,513.0,507.29998779296875,509.3999938964844,499.94866943359375,1502360
2019-01-21,510.0,514.2000122070312,508.20001220703125,509.25,499.80145263671875,1150380
2019-01-22,510.0,511.3999938964844,502.45001220703125,507.1000061035156,497.69134521484375,1455953
2019-01-23,510.0,511.70001220703125,507.1000061035156,509.29998779296875,499.8504943847656,1358623
2019-01-24,510.0,510.70001220703125,496.1000061035156,500.70001220703125,491.4101257324219,1620195
2019-01-25,502.1000061035156,508.6000061035156,501.3500061035156,507.6499938964844,498.2311096191406,1193442
2019-01-28,509.0,509.0,489.1000061035156,492.1499938964844,483.01873779296875,3215535
2019-01-29,489.1000061035156,507.54998779296875,483.75,505.04998779296875,495.67938232421875,2675481
2019-01-30,504.95001220703125,507.1000061035156,497.70001220703125,505.79998779296875,496.41546630859375,1524621
2019-01-31,506.0,519.8499755859375,504.25,517.2999877929688,507.70208740234375,2203919
2019-02-01,517.6500244140625,522.5499877929688,512.5,521.3499755859375,511.6769714355469,1380838
2019-02-04,521.0,521.0,506.20001220703125,509.6000061035156,500.14495849609375,1480952
2019-02-05,506.54998779296875,514.0,501.20001220703125,508.0,498.57464599609375,4358002
2019-02-06,510.5,546.7000122070312,504.1000061035156,534.9500122070312,525.024658203125,8775759
2019-02-07,537.0999755859375,546.5999755859375,528.1500244140625,532.9000244140625,523.0126342773438,4417618
2019-02-08,532.8499755859375,543.7000122070312,531.2000122070312,534.25,524.337646484375,2747159
2019-02-11,538.7000122070312,545.9000244140625,535.8499755859375,543.2999877929688,533.2196655273438,2989919
2019-02-12,540.0499877929688,545.7000122070312,536.0999755859375,543.2999877929688,533.2196655273438,2252766
2019-02-14,542.9000244140625,556.0,537.4000244140625,542.9000244140625,532.8270874023438,2766535
2019-02-15,540.0,551.4000244140625,528.5,540.5499877929688,530.5206909179688,2491806
2019-02-18,542.0,545.0499877929688,532.2999877929688,541.1500244140625,531.109619140625,1590101
2019-02-19,544.7999877929688,545.0,536.75,539.6500244140625,529.6373901367188,1879600
2019-02-20,540.2000122070312,543.2000122070312,538.6500244140625,541.0999755859375,531.0604248046875,1208930
2019-02-21,542.8499755859375,547.9000244140625,540.5,545.5,535.37890625,1093548
2019-02-22,543.7999877929688,546.0999755859375,539.0999755859375,541.2999877929688,531.2567138671875,1592112
2019-02-25,541.5,550.8499755859375,541.0,548.2999877929688,538.126953125,1961905
2019-02-26,545.0999755859375,553.6500244140625,538.0499877929688,550.4000244140625,540.18798828125,1952961
2019-02-27,551.0,555.3499755859375,544.25,551.9000244140625,541.66015625,2389977
2019-02-28,555.0,558.2999877929688,546.0,554.5499877929688,544.260986328125,2618486
2019-03-01,555.0,555.2999877929688,547.4000244140625,551.5499877929688,541.316650390625,2430914
2019-03-05,550.0,551.5,546.5499877929688,548.6500244140625,538.4705200195312,1644098
2019-03-06,551.0,552.0,541.9500122070312,547.5499877929688,537.3908081054688,1587182
2019-03-07,547.6500244140625,550.0,539.6500244140625,541.3499755859375,531.305908203125,1144534
2019-03-08,541.0,543.4000244140625,538.25,539.9500122070312,529.9318237304688,2618767
2019-03-11,542.0,542.0,535.5,540.0999755859375,530.0790405273438,2342102
2019-03-12,541.9000244140625,543.6500244140625,537.2999877929688,538.75,528.7540893554688,2049339
2019-03-13,542.0,542.5,531.0,532.7999877929688,522.9144897460938,1582245
2019-03-14,532.0499877929688,534.0999755859375,530.5,532.75,522.865478515625,1490894
2019-03-15,534.0999755859375,535.4000244140625,528.9500122070312,532.5999755859375,522.7182006835938,2019240
2019-03-18,533.0499877929688,535.7999877929688,529.0,534.5,524.5829467773438,1266863
2019-03-19,537.1500244140625,537.7000122070312,530.2000122070312,533.6500244140625,523.7488403320312,874797
2019-03-20,532.0,534.7999877929688,531.0999755859375,533.25,523.3560791015625,1255306
2019-03-22,534.9000244140625,539.0,523.5999755859375,526.7999877929688,517.0258178710938,1579084
2019-03-25,525.5999755859375,528.7000122070312,516.2000122070312,526.8499755859375,517.0748291015625,1874898
2019-03-26,528.5,532.5,525.7000122070312,529.2999877929688,519.4794921875,3044792
2019-03-27,531.4000244140625,533.5999755859375,524.0499877929688,525.5,515.75,1217387
2019-03-28,525.2999877929688,527.3499755859375,522.2999877929688,525.5999755859375,515.8480834960938,4133379
2019-04-01,516.2999877929688,528.75,516.2999877929688,525.6500244140625,515.897216796875,4091454
2019-04-02,529.9500122070312,529.9500122070312,521.1500244140625,522.6500244140625,512.9528198242188,1268431
2019-04-03,523.0,524.7999877929688,519.0999755859375,520.4500122070312,510.793701171875,3276338
2019-04-04,519.0,522.0,517.5,521.0,511.33343505859375,5555991
2019-04-05,531.4000244140625,541.0,526.0,532.0999755859375,522.2274780273438,9784780
2019-04-08,536.5,536.9000244140625,522.7000122070312,525.4000244140625,515.6517944335938,2429845
2019-04-09,526.25,534.5,525.4000244140625,532.0,522.1293334960938,2301681
2019-04-10,531.5499877929688,551.75,530.7999877929688,546.4500122070312,536.311279296875,5992326
2019-04-11,546.3499755859375,554.7000122070312,542.0,544.8499755859375,534.7409057617188,2977870
2019-04-12,547.9500122070312,556.7000122070312,545.2999877929688,554.8499755859375,544.5553588867188,4347530
2019-04-15,555.0,569.2000122070312,552.0,566.2999877929688,555.79296875,2252373
2019-04-16,570.0,571.75,556.5999755859375,559.3499755859375,548.9718627929688,2246831
2019-04-18,562.0,566.6500244140625,553.2000122070312,561.5499877929688,551.1310424804688,2306549
2019-04-22,560.0,566.0,556.5999755859375,561.0999755859375,550.6893920898438,1205612
2019-04-23,562.5,575.9500122070312,560.4000244140625,561.7000122070312,551.2783203125,2179959
2019-04-24,561.4000244140625,564.5,553.2000122070312,558.5499877929688,548.186767578125,1896565
2019-04-25,558.7000122070312,563.9500122070312,551.1500244140625,555.5999755859375,545.2914428710938,2416194
2019-04-26,558.25,572.9000244140625,557.2000122070312,567.9500122070312,557.412353515625,2593397
2019-04-30,569.9000244140625,571.0499877929688,558.6500244140625,565.0,554.5170288085938,1914026
2019-05-02,563.0,569.7000122070312,556.7000122070312,565.5999755859375,555.10595703125,1700976
2019-05-03,568.0,573.0,561.6500244140625,564.5,554.0263671875,2758638
2019-05-06,556.0,564.5,556.0,563.3499755859375,552.8976440429688,1715311
2019-05-07,564.0,566.2999877929688,555.1500244140625,557.9500122070312,547.597900390625,1478212
2019-05-08,556.0,561.4000244140625,549.0,558.0,547.64697265625,1890174
2019-05-09,559.9000244140625,561.0499877929688,548.7000122070312,557.75,547.401611328125,1672967
2019-05-10,557.75,562.7000122070312,551.0,555.5499877929688,545.242431640625,1687480
2019-05-13,552.0,556.75,529.5999755859375,546.7000122070312,536.556640625,2027570
2019-05-14,546.0,560.75,541.2000122070312,556.0,545.68408203125,1822829
2019-05-15,554.0,562.5,551.5,555.7000122070312,545.3895874023438,1396473
2019-05-16,554.0,556.7000122070312,541.0499877929688,550.2000122070312,539.99169921875,2589467
2019-05-17,549.0,551.9500122070312,541.0,544.1500244140625,534.053955078125,1194005
2019-05-20,560.0,567.0,550.4000244140625,565.4500122070312,554.958740234375,1586746
2019-05-21,565.4500122070312,580.0,552.75,559.3499755859375,548.9718627929688,4286383
2019-05-22,562.0,574.0,550.0499877929688,553.0,542.73974609375,7762734
2019-05-23,561.9000244140625,568.9000244140625,543.75,564.75,554.2717895507812,5640728
2019-05-24,569.2000122070312,572.5,559.4500122070312,570.5999755859375,560.0131225585938,1796355
2019-05-27,570.0,586.0,568.0,578.7000122070312,567.962890625,1959075
2019-05-28,579.0,584.2000122070312,571.5,577.9500122070312,567.2267456054688,2469586
2019-05-29,577.4000244140625,582.4500122070312,559.9000244140625,564.3499755859375,553.8790893554688,1948077
2019-05-30,560.0999755859375,563.5,554.25,561.9500122070312,551.5237426757812,2577559
2019-05-31,562.7000122070312,569.0,550.8499755859375,558.8499755859375,548.4811401367188,1912387
2019-06-03,559.0,569.4500122070312,552.5,568.25,557.7067260742188,1284381
2019-06-04,564.0,575.0,561.0999755859375,562.6500244140625,552.2106323242188,1558827
2019-06-06,565.0,568.2999877929688,556.5499877929688,559.7999877929688,549.41357421875,1750285
2019-06-07,565.0,565.0,542.0,549.5,539.3046875,2696228
2019-06-10,550.5999755859375,562.5999755859375,550.0,554.5499877929688,544.260986328125,1708042
2019-06-11,555.4000244140625,566.4000244140625,551.0,559.8499755859375,549.4625854492188,2518184
2019-06-12,558.9000244140625,567.0,556.25,561.5999755859375,551.18017578125,1253337
2019-06-13,560.0499877929688,566.5999755859375,559.25,564.5999755859375,554.12451171875,1594956
2019-06-14,560.1500244140625,564.4500122070312,554.1500244140625,555.5999755859375,545.2914428710938,1808363
2019-06-17,555.5,556.5999755859375,543.8499755859375,545.1500244140625,535.035400390625,1267159
2019-06-18,545.2000122070312,555.5,545.0499877929688,547.5999755859375,537.4398803710938,1257992
2019-06-19,550.5999755859375,551.9000244140625,532.5499877929688,533.7000122070312,523.7977905273438,1137906
2019-06-20,531.7999877929688,552.4500122070312,528.6500244140625,551.2999877929688,541.0712280273438,1986432
2019-06-21,549.8499755859375,553.7999877929688,545.2000122070312,551.5499877929688,541.316650390625,1534007
2019-06-24,548.5499877929688,552.4500122070312,545.0999755859375,549.9000244140625,539.697265625,981017
2019-06-25,548.9500122070312,554.9500122070312,546.5499877929688,550.0499877929688,539.8444213867188,805704
2019-06-26,550.0,558.7999877929688,548.0,556.5499877929688,546.2238159179688,1020879
2019-06-27,556.8499755859375,563.9000244140625,550.2999877929688,551.9500122070312,541.709228515625,1323494
2019-06-28,551.9000244140625,556.7000122070312,546.3499755859375,553.4500122070312,543.1814575195312,996578
2019-07-01,555.7000122070312,559.3499755859375,553.1500244140625,555.7999877929688,545.48779296875,565463
2019-07-02,557.1500244140625,558.5,551.5,555.3499755859375,545.0460815429688,565414
2019-07-03,555.3499755859375,556.7000122070312,549.4500122070312,553.25,542.9850463867188,797387
2019-07-04,554.6500244140625,555.6500244140625,550.5999755859375,551.5499877929688,541.316650390625,639531
2019-07-05,551.5499877929688,554.25,549.2000122070312,550.0,539.7953491210938,796604
2019-07-08,547.0,549.0,534.6500244140625,538.4500122070312,528.459716796875,1490078
2019-07-09,536.7999877929688,552.4500122070312,536.7999877929688,548.7999877929688,538.61767578125,1472836
2019-07-10,545.3499755859375,551.1500244140625,541.8499755859375,544.9500122070312,534.839111328125,1045560
2019-07-11,549.0,553.7999877929688,546.0,552.4000244140625,542.1508178710938,726448
2019-07-12,554.0,566.5,547.2000122070312,556.7999877929688,546.46923828125,1485506
2019-07-15,559.9000244140625,560.5,548.5999755859375,550.5499877929688,540.335205078125,842129
2019-07-16,554.75,558.4500122070312,549.4000244140625,553.5499877929688,543.279541015625,1460303
2019-07-17,554.0,558.5,547.4500122070312,557.5499877929688,547.2052612304688,1034734
2019-07-18,558.8499755859375,559.0,545.5,547.0,536.85107421875,1355289
2019-07-19,550.7999877929688,552.0,535.5,536.7000122070312,526.7421264648438,783708
2019-07-22,536.7000122070312,540.0,526.2000122070312,530.9500122070312,521.098876953125,1816845
2019-07-23,531.0,535.2000122070312,521.0,528.9000244140625,519.0869140625,2353027
2019-07-24,529.0,529.0,517.0499877929688,518.75,509.12518310546875,2707033
2019-07-25,521.3499755859375,539.2000122070312,519.0,536.6500244140625,526.693115234375,3183510
2019-07-26,533.2000122070312,539.9000244140625,528.25,532.0999755859375,522.2274780273438,1371242
2019-07-29,531.5999755859375,534.9500122070312,520.25,522.25,512.560302734375,735045
2019-07-30,522.2000122070312,533.5999755859375,517.7999877929688,520.0,510.35198974609375,1665158
2019-07-31,516.9000244140625,522.7000122070312,506.0,521.0999755859375,514.3992309570312,1828077
2019-08-01,516.1500244140625,519.4500122070312,509.20001220703125,512.4500122070312,505.8605651855469,1289007
2019-08-02,509.0,519.7000122070312,508.70001220703125,516.0999755859375,509.4635314941406,1574251
2019-08-05,513.7999877929688,520.7999877929688,512.25,518.9000244140625,512.2276000976562,2162918
2019-08-06,518.0,527.0,496.8500061035156,500.1499938964844,493.7186584472656,7425849
2019-08-07,502.70001220703125,525.8499755859375,501.6499938964844,518.2999877929688,511.63525390625,4668643
2019-08-08,504.75,510.0,493.79998779296875,503.04998779296875,496.58135986328125,6750611
2019-08-09,505.8999938964844,511.70001220703125,481.54998779296875,484.5,478.2699279785156,5172748
2019-08-13,484.5,486.8999938964844,473.04998779296875,475.75,469.6324462890625,2952687
2019-08-14,477.45001220703125,483.25,465.0,478.29998779296875,472.149658203125,2376714
2019-08-16,477.0,483.3999938964844,474.5,476.1000061035156,469.9779357910156,1279325
2019-08-19,478.5,485.54998779296875,474.6000061035156,475.8500061035156,469.7311706542969,1211272
2019-08-20,478.8500061035156,481.70001220703125,470.54998779296875,478.70001220703125,472.54449462890625,1606901
2019-08-21,478.6000061035156,479.0,466.95001220703125,468.04998779296875,462.03143310546875,1065506
2019-08-22,464.8999938964844,469.95001220703125,460.6000061035156,464.0,458.03350830078125,1398888
2019-08-23,464.0,467.3500061035156,449.20001220703125,465.8999938964844,459.9090881347656,2217428
2019-08-26,468.1000061035156,470.95001220703125,454.8999938964844,466.54998779296875,460.55072021484375,2158865
2019-08-27,468.5,469.8500061035156,458.45001220703125,465.3500061035156,459.3661804199219,2992115
2019-08-28,465.79998779296875,476.20001220703125,460.1499938964844,464.25,458.2803039550781,2193022
2019-08-29,465.5,468.0,456.54998779296875,465.20001220703125,459.21807861328125,1410078
2019-08-30,468.0,475.20001220703125,461.45001220703125,472.45001220703125,466.3748779296875,1126818
2019-09-03,467.0,471.25,461.0,469.54998779296875,463.51214599609375,1564714
2019-09-04,471.1000061035156,475.0,467.04998779296875,471.3999938964844,465.33837890625,2339657
2019-09-05,472.0,479.75,470.6000061035156,478.3999938964844,472.24835205078125,1216510
2019-09-06,479.0,482.5,473.75,474.8999938964844,468.7933349609375,1668897
2019-09-09,475.0,478.70001220703125,472.1000061035156,475.0,468.89208984375,780846
2019-09-11,474.0,478.29998779296875,468.04998779296875,471.79998779296875,465.7332458496094,996410
2019-09-12,474.0,474.0,464.3999938964844,467.79998779296875,461.7846374511719,1179858
2019-09-13,468.04998779296875,469.6499938964844,464.5,469.0,462.96923828125,818854
2019-09-16,467.0,472.0,464.1000061035156,470.5,464.449951171875,1257381
2019-09-17,471.95001220703125,472.3999938964844,457.0,460.6499938964844,454.7265930175781,1753611
2019-09-18,461.3999938964844,462.79998779296875,454.3500061035156,458.6499938964844,452.7523193359375,1656705
2019-09-19,458.6499938964844,461.95001220703125,449.8999938964844,452.04998779296875,446.2371520996094,1027073
2019-09-20,454.20001220703125,465.0,445.5,463.29998779296875,457.3424987792969,2558072
2019-09-23,468.0,472.29998779296875,445.0,448.8999938964844,443.127685546875,2819792
2019-09-24,450.0,455.04998779296875,446.6000061035156,450.25,444.4603271484375,1959468
2019-09-25,449.8999938964844,450.0,432.20001220703125,434.6000061035156,429.0115661621094,3524655
2019-09-26,439.0,440.45001220703125,430.3999938964844,438.45001220703125,432.81207275390625,3960277
2019-09-27,438.45001220703125,446.0,435.70001220703125,439.3999938964844,433.74981689453125,3151119
2019-09-30,430.0,432.79998779296875,418.0,425.5,420.028564453125,6307161
2019-10-01,426.8999938964844,426.8999938964844,402.70001220703125,412.6499938964844,407.3438415527344,4914716
2019-10-03,411.0,421.0,406.5,418.1000061035156,412.7237548828125,2639852
2019-10-04,419.5,431.29998779296875,416.1499938964844,418.3500061035156,412.9705505371094,4182360
2019-10-07,419.95001220703125,419.95001220703125,405.5,408.25,403.0003967285156,2564196
2019-10-09,408.29998779296875,427.0,407.5,423.3500061035156,417.90625,4117690
2019-10-10,423.1000061035156,427.29998779296875,418.54998779296875,422.1499938964844,416.7216491699219,2381621
2019-10-11,422.54998779296875,443.0,389.54998779296875,441.3500061035156,435.6748046875,17354782
2019-10-14,441.3500061035156,446.45001220703125,433.5,440.8999938964844,435.2305603027344,5861895
2019-10-15,440.0,448.5,435.3500061035156,446.54998779296875,440.8078918457031,3153015
2019-10-16,446.29998779296875,447.8500061035156,438.95001220703125,446.79998779296875,441.0546569824219,2180925
2019-10-17,445.29998779296875,447.70001220703125,439.3999938964844,446.29998779296875,440.56109619140625,1818421
2019-10-18,448.5,451.1499938964844,440.1000061035156,444.1499938964844,438.43878173828125,2850227
2019-10-22,441.25,457.75,440.20001220703125,453.8999938964844,448.0633850097656,2333810
2019-10-23,453.6499938964844,456.79998779296875,448.1000061035156,454.25,448.4089050292969,2262575
2019-10-24,455.0,456.0,443.54998779296875,446.8500061035156,441.10406494140625,1733751
2019-10-25,447.1000061035156,461.45001220703125,441.75,459.8500061035156,453.9369201660156,2647759
2019-10-27,462.0,463.8999938964844,459.5,461.04998779296875,455.1214599609375,179612
2019-10-29,463.8999938964844,478.3999938964844,462.0,473.04998779296875,466.9671630859375,3498572
2019-10-30,478.95001220703125,478.95001220703125,462.25,465.0,459.0206604003906,2640132
2019-10-31,465.0,472.70001220703125,460.1499938964844,466.8500061035156,460.8468933105469,3944718
2019-11-01,467.29998779296875,474.20001220703125,462.3999938964844,469.20001220703125,463.1666564941406,3649879
2019-11-04,471.3999938964844,478.5,467.04998779296875,468.29998779296875,462.2782287597656,2393325
2019-11-05,470.1499938964844,475.5,465.1499938964844,467.8500061035156,461.8340148925781,1391429
2019-11-06,469.04998779296875,487.95001220703125,464.25,480.8500061035156,474.6668701171875,17751556
2019-11-07,482.0,487.3999938964844,470.0,471.8500061035156,465.7826232910156,5892783
2019-11-08,470.1000061035156,470.1000061035156,461.25,462.5,456.55279541015625,4300075
2019-11-11,459.3999938964844,459.3999938964844,451.75,454.8500061035156,449.0011901855469,4109355
2019-11-13,452.0,455.0,446.0,447.8999938964844,442.14056396484375,3001272
2019-11-14,445.20001220703125,458.20001220703125,442.6499938964844,451.3999938964844,445.59552001953125,2659601
2019-11-15,448.0,468.04998779296875,435.3999938964844,463.25,457.29315185546875,10693852
2019-11-18,463.0,472.0,457.6499938964844,460.6000061035156,454.67724609375,2847404
2019-11-19,461.20001220703125,477.5,459.54998779296875,472.1000061035156,466.0293884277344,5080106
2019-11-20,472.0,483.70001220703125,468.6499938964844,482.6000061035156,476.3943786621094,4080054
2019-11-21,482.6000061035156,492.29998779296875,476.6000061035156,485.5,479.2570495605469,5600894
2019-11-22,485.0,485.0,472.70001220703125,478.8500061035156,472.6925964355469,2778328
2019-11-25,478.25,485.3500061035156,475.8999938964844,483.5,477.28277587890625,1465490
2019-11-26,483.0,490.54998779296875,476.70001220703125,478.54998779296875,472.39642333984375,3880896
2019-11-27,475.0,475.0,464.54998779296875,468.0,461.9820861816406,3494515
2019-11-28,472.0,476.5,464.1000061035156,468.3500061035156,462.3276062011719,2933958
2019-11-29,469.6499938964844,473.3999938964844,465.6000061035156,466.70001220703125,460.6988220214844,1307574
2019-12-02,469.6000061035156,469.6000061035156,455.3500061035156,464.0,458.03350830078125,2492362
2019-12-03,465.0,465.8500061035156,460.0,464.25,458.2803039550781,1067139
2019-12-04,463.0,471.8500061035156,462.0,470.0,463.9563903808594,1426757
2019-12-05,469.5,470.29998779296875,460.3999938964844,461.6000061035156,455.66436767578125,1483537
2019-12-06,463.0,467.0,454.0,455.45001220703125,449.593505859375,2520045
2019-12-09,457.3999938964844,457.75,444.6000061035156,447.8999938964844,442.14056396484375,3761784
2019-12-10,450.6000061035156,454.95001220703125,449.5,453.04998779296875,447.22430419921875,2807906
2019-12-11,453.0,453.1000061035156,446.70001220703125,449.95001220703125,444.1642150878906,1806996
2019-12-12,452.20001220703125,463.1000061035156,452.20001220703125,461.04998779296875,455.1214599609375,2730092
2019-12-13,461.04998779296875,465.0,456.6000061035156,461.25,455.3188781738281,1213599
2019-12-16,463.04998779296875,464.75,457.5,458.25,452.3574523925781,903737
2019-12-17,462.04998779296875,466.20001220703125,460.3500061035156,463.95001220703125,457.9841613769531,2434853
2019-12-18,464.0,469.25,461.5,467.79998779296875,461.7846374511719,1705929
2019-12-19,465.6499938964844,471.5,464.79998779296875,467.6000061035156,461.5872497558594,1485123
2019-12-20,466.8999938964844,474.45001220703125,463.8999938964844,465.75,459.7610168457031,2248997
2019-12-23,467.0,469.0,464.5,467.8500061035156,461.8340148925781,866023
2019-12-24,467.25,480.0,465.5,478.70001220703125,472.54449462890625,3262749
2019-12-26,478.70001220703125,482.54998779296875,472.25,474.1499938964844,468.052978515625,2887784
2019-12-27,474.54998779296875,483.5,472.79998779296875,481.1000061035156,474.9136657714844,2005404
2019-12-30,481.1000061035156,487.0,478.25,479.95001220703125,473.7784118652344,1809828
2019-12-31,479.95001220703125,484.29998779296875,476.95001220703125,478.20001220703125,472.0509338378906,1640854
2020-01-01,481.0,481.0,474.45001220703125,475.8999938964844,469.7804870605469,1316812
2020-01-02,478.8500061035156,479.8999938964844,472.29998779296875,473.5,467.4113464355469,1406381
2020-01-03,475.79998779296875,475.79998779296875,467.25,469.95001220703125,463.90704345703125,2252752
2020-01-06,469.79998779296875,469.95001220703125,461.20001220703125,466.75,460.7481689453125,1501855
2020-01-07,466.0,470.0,463.6499938964844,468.6000061035156,462.57440185546875,2365554
2020-01-08,467.79998779296875,470.1000061035156,461.6000061035156,464.75,458.77386474609375,1507276
2020-01-09,467.5,473.29998779296875,467.5,470.1000061035156,464.05511474609375,1700600
2020-01-10,470.1000061035156,477.0,469.75,473.5,467.4113464355469,1213600
